SubNo,"Group(1=OHRHV,SLRLV; 2=OHRLV,SLRHV; 3=OLRHV,SHRLV, 4 = OLRLV,SHRHV)",Block_trial,Block,VarDist_cond,Run_number,Targ1_position,Targ2_position,Red_targ_digit,Blue_targ_digit,Response,Targ_Choice,Acc,RewardOutcome(0=inaccurate;1=lowReward;2=highReward),VarianceOutcome(0=inaccurate; 1=lowVariance; 2=highVariance),OutcomeValue,Points,RT,Optimal_Choice,Repeat_Switch,Original_SubNo
1,1,12,4,2,1,22,37,5,2,5,1,1,2.0,2.0,4.51,950.05,2.54,1,2.0,1
1,1,13,4,2,2,4,44,3,2,3,1,1,2.0,2.0,3.66,953.71,2.757,1,1.0,1
1,1,14,4,2,3,31,14,3,5,3,1,1,2.0,2.0,3.99,957.7,1.705,1,1.0,1
1,1,15,4,2,4,30,20,4,2,4,1,1,2.0,2.0,4.0,961.7,1.104,1,1.0,1
1,1,16,4,2,5,6,29,5,3,5,1,1,2.0,2.0,3.88,965.58,2.442,1,1.0,1
1,1,17,4,2,6,9,47,2,3,2,1,1,2.0,2.0,4.19,969.77,1.311,1,1.0,1
1,1,18,4,1,1,54,44,5,3,3,2,1,2.0,2.0,3.88,973.65,3.368,1,2.0,1
1,1,19,4,1,2,49,26,3,4,4,2,1,2.0,2.0,3.22,976.87,2.47,1,1.0,1
1,1,20,4,1,3,39,46,3,5,5,2,1,2.0,2.0,3.52,980.39,3.401,1,1.0,1
1,1,21,4,1,4,18,52,3,5,5,2,1,2.0,2.0,4.11,984.5,2.137,1,1.0,1
1,1,22,4,1,5,45,2,3,2,2,2,1,2.0,2.0,3.41,987.91,1.489,1,1.0,1
1,1,23,4,2,1,46,27,2,5,2,1,1,2.0,2.0,3.84,991.75,2.905,1,2.0,1
1,1,24,4,2,2,45,29,5,2,5,1,1,2.0,2.0,3.56,995.31,3.136,1,1.0,1
1,1,25,4,2,3,28,44,5,3,5,1,1,2.0,2.0,3.45,998.76,1.134,1,1.0,1
1,1,26,4,2,4,33,14,4,2,4,1,1,2.0,2.0,3.52,1002.28,4.041,1,1.0,1
1,1,27,4,1,1,1,24,4,5,5,2,1,2.0,2.0,3.81,1006.09,3.777,1,2.0,1
1,1,28,4,1,2,33,3,4,3,3,2,1,2.0,2.0,4.08,1010.17,2.054,1,1.0,1
1,1,29,4,1,3,4,42,2,4,4,2,1,2.0,2.0,3.95,1014.12,2.728,1,1.0,1
1,1,30,4,1,4,24,10,5,4,4,2,1,2.0,2.0,4.5,1018.62,3.375,1,1.0,1
1,1,31,4,2,1,46,50,5,4,5,1,1,2.0,2.0,3.88,1022.5,2.409,1,2.0,1
1,1,32,4,1,1,19,13,4,3,3,2,1,2.0,2.0,3.28,1025.78,1.726,1,2.0,1
1,1,33,4,1,2,25,7,4,2,2,2,1,2.0,2.0,4.0,1029.78,1.968,1,1.0,1
1,1,34,4,1,3,25,16,2,5,5,2,1,2.0,2.0,4.03,1033.81,1.038,1,1.0,1
1,1,35,4,2,1,34,53,2,5,2,1,1,2.0,2.0,4.15,1037.96,3.648,1,2.0,1
1,1,36,4,2,2,2,34,4,2,4,1,1,2.0,2.0,4.24,1042.2,1.921,1,1.0,1
1,1,37,4,1,1,24,41,5,4,4,2,1,2.0,2.0,4.6,1046.8,2.696,1,2.0,1
1,1,38,4,1,2,20,5,2,4,4,2,1,2.0,2.0,3.74,1050.54,3.368,1,1.0,1
1,1,39,4,2,1,46,51,3,2,3,1,1,2.0,2.0,4.12,1054.66,2.56,1,2.0,1
1,1,40,4,2,2,52,50,5,3,5,1,1,2.0,2.0,3.99,1058.65,1.944,1,1.0,1
1,1,41,4,2,3,36,3,5,3,5,1,1,2.0,2.0,3.73,1062.38,1.768,1,1.0,1
1,1,42,4,1,1,38,28,2,3,3,2,1,2.0,2.0,5.01,1067.39,1.817,1,2.0,1
1,1,43,4,2,1,9,7,4,5,4,1,1,2.0,2.0,3.88,1071.27,2.815,1,2.0,1
1,1,44,4,2,2,37,15,4,3,4,1,1,2.0,2.0,3.34,1074.61,3.585,1,1.0,1
1,1,45,4,2,3,22,2,4,5,4,1,1,2.0,2.0,4.83,1079.44,3.209,1,1.0,1
1,1,46,4,1,1,50,41,4,5,5,2,1,2.0,2.0,4.15,1083.59,2.569,1,2.0,1
1,1,47,4,1,2,32,10,3,5,5,2,1,2.0,2.0,3.47,1087.06,0.984,1,1.0,1
1,1,48,4,1,3,8,6,2,4,4,2,1,2.0,2.0,4.29,1091.35,2.928,1,1.0,1
1,1,49,4,1,4,33,40,4,3,3,2,1,2.0,2.0,4.6,1095.95,3.985,1,1.0,1
1,1,50,4,2,1,53,21,2,5,2,1,1,2.0,2.0,3.58,1099.53,1.981,1,2.0,1
1,1,51,4,2,2,49,20,2,5,2,1,1,2.0,2.0,4.06,1103.59,1.666,1,1.0,1
1,1,52,4,2,3,17,33,5,4,5,1,1,2.0,2.0,3.93,1107.52,3.305,1,1.0,1
1,1,53,4,2,4,47,14,2,3,2,1,1,2.0,2.0,3.45,1110.97,3.061,1,1.0,1
1,1,54,4,1,1,15,21,4,5,5,2,1,2.0,2.0,4.56,1115.53,2.585,1,2.0,1
1,1,55,4,1,2,4,39,3,4,4,2,1,2.0,2.0,3.99,1119.52,3.201,1,1.0,1
1,1,56,4,1,3,42,39,4,2,2,2,1,2.0,2.0,4.25,1123.77,2.312,1,1.0,1
1,1,57,4,1,4,10,29,5,2,2,2,1,2.0,2.0,3.66,1127.43,1.633,1,1.0,1
1,1,58,4,1,5,36,49,5,2,2,2,1,2.0,2.0,3.69,1131.12,3.072,1,1.0,1
1,1,59,4,1,6,11,20,2,3,2,1,1,1.0,1.0,2.04,1133.16,0.842,0,2.0,1
1,1,60,4,2,1,40,35,5,2,5,1,1,2.0,2.0,4.05,1137.21,3.928,1,1.0,1
1,1,61,4,2,2,3,46,3,2,3,1,1,2.0,2.0,4.87,1142.08,2.109,1,1.0,1
1,1,62,4,2,3,14,9,5,3,5,1,1,2.0,2.0,3.87,1145.95,2.102,1,1.0,1
1,1,63,4,2,4,33,7,2,5,2,1,1,2.0,2.0,5.04,1150.99,1.488,1,1.0,1
1,1,64,4,2,5,5,36,3,2,3,1,1,2.0,2.0,4.71,1155.7,2.977,1,1.0,1
1,1,65,4,1,1,53,19,2,4,4,2,1,2.0,2.0,3.08,1158.78,3.326,1,2.0,1
1,1,66,4,1,2,37,12,4,3,3,2,1,2.0,2.0,3.21,1161.99,2.11,1,1.0,1
1,1,67,4,1,3,17,47,2,3,3,2,1,2.0,2.0,3.73,1165.72,2.552,1,1.0,1
1,1,68,4,2,1,51,47,3,2,3,1,1,2.0,2.0,3.91,1169.63,5.373,1,2.0,1
1,1,69,4,1,1,50,29,3,5,5,2,1,2.0,2.0,4.0,1173.63,1.553,1,2.0,1
1,1,70,4,2,1,39,13,4,3,4,1,1,2.0,2.0,4.39,1178.02,3.96,1,2.0,1
1,1,71,4,2,2,49,5,2,4,2,1,1,2.0,2.0,3.66,1181.68,1.804,1,1.0,1
1,1,72,4,2,3,25,28,2,3,2,1,1,2.0,2.0,3.66,1185.34,2.17,1,1.0,1
1,1,73,4,2,4,1,25,5,2,5,1,1,2.0,2.0,3.91,1189.25,1.286,1,1.0,1
1,1,74,4,2,5,1,20,3,4,3,1,1,2.0,2.0,3.99,1193.24,2.026,1,1.0,1
1,1,75,4,2,6,42,20,4,5,4,1,1,2.0,2.0,4.13,1197.37,2.41,1,1.0,1
1,1,76,4,1,1,6,38,3,4,3,1,1,1.0,1.0,2.12,1199.49,2.826,0,1.0,1
1,1,77,4,1,2,51,1,5,4,4,2,1,2.0,2.0,4.29,1203.78,1.272,1,2.0,1
1,1,78,4,1,3,24,19,3,4,4,2,1,2.0,2.0,3.17,1206.95,3.405,1,1.0,1
1,1,79,4,1,4,25,9,3,4,4,2,1,2.0,2.0,4.33,1211.28,5.815,1,1.0,1
1,1,80,4,1,5,40,29,5,2,2,2,1,2.0,2.0,4.38,1215.66,1.28,1,1.0,1
1,1,81,4,2,1,17,35,5,4,5,1,1,2.0,2.0,4.3,1219.96,2.367,1,2.0,1
1,1,82,4,2,2,9,23,2,5,2,1,1,2.0,2.0,4.62,1224.58,1.665,1,1.0,1
1,1,83,4,1,1,37,19,4,2,2,2,1,2.0,2.0,4.15,1228.73,3.496,1,2.0,1
1,1,84,4,1,2,5,23,4,5,5,2,1,2.0,2.0,3.68,1232.41,3.745,1,1.0,1
2,2,1,1,1,1,39,38,4,5,5,2,1,2.0,1.0,3.95,3.95,5.318,1,,10
2,2,2,1,1,2,42,27,2,3,3,2,1,2.0,1.0,3.8,7.75,4.009,1,1.0,10
2,2,3,1,1,3,8,49,5,2,2,2,1,2.0,1.0,4.01,11.76,3.206,1,1.0,10
2,2,4,1,1,4,51,41,4,5,4,1,1,1.0,2.0,2.14,13.9,2.3,0,2.0,10
2,2,5,1,2,1,20,47,2,5,2,1,1,2.0,1.0,3.86,17.76,7.637,1,1.0,10
2,2,8,1,1,3,45,21,2,4,4,2,1,2.0,1.0,4.14,21.9,1.592,1,,10
2,2,9,1,1,4,47,15,3,4,4,2,1,2.0,1.0,4.14,26.04,3.303,1,1.0,10
2,2,10,1,1,5,23,25,3,5,5,2,1,2.0,1.0,4.0,30.04,2.703,1,1.0,10
2,2,11,1,1,6,40,29,3,4,4,2,1,2.0,1.0,4.04,34.08,5.129,1,1.0,10
2,2,13,1,2,2,26,40,2,5,2,1,1,2.0,1.0,3.98,40.14,2.165,1,2.0,10
2,2,14,1,2,3,20,40,2,5,2,1,1,2.0,1.0,4.09,44.23,7.475,1,1.0,10
2,2,15,1,2,4,52,39,5,4,4,2,1,1.0,2.0,1.72,45.95,5.942,0,2.0,10
2,2,16,1,2,5,14,34,5,2,2,2,1,1.0,2.0,3.03,48.98,2.934,0,1.0,10
2,2,17,1,2,6,51,31,5,3,3,2,1,1.0,2.0,1.94,50.92,1.446,0,1.0,10
2,2,18,1,1,1,22,26,4,2,4,1,1,1.0,2.0,2.05,52.97,6.097,0,2.0,10
2,2,19,1,2,1,40,30,5,4,4,2,1,1.0,2.0,2.5,55.47,1.307,0,2.0,10
2,2,21,1,2,3,47,10,3,2,2,2,1,1.0,2.0,1.95,59.45,4.633,0,1.0,10
2,2,23,1,1,1,11,15,5,2,5,1,1,1.0,2.0,1.61,61.06,4.19,0,,10
2,2,25,1,1,3,44,37,4,5,5,2,1,2.0,1.0,3.84,68.93,7.197,1,1.0,10
2,2,26,1,2,1,24,17,4,3,4,1,1,2.0,1.0,4.08,73.01,1.275,1,2.0,10
2,2,27,1,2,2,24,54,5,4,4,2,1,1.0,2.0,2.77,75.78,3.877,0,2.0,10
2,2,28,1,2,3,45,35,5,2,2,2,1,1.0,2.0,1.67,77.45,1.974,0,1.0,10
2,2,29,1,1,1,42,44,3,5,5,2,1,2.0,1.0,4.1,81.55,2.679,1,1.0,10
2,2,30,1,1,2,42,1,3,5,5,2,1,2.0,1.0,4.15,85.7,1.969,1,1.0,10
2,2,31,1,1,3,40,43,3,4,4,2,1,2.0,1.0,3.81,89.51,2.864,1,1.0,10
2,2,32,1,1,4,24,13,2,4,4,2,1,2.0,1.0,3.83,93.34,1.163,1,1.0,10
2,2,35,1,2,2,42,16,2,4,2,1,1,2.0,1.0,3.95,101.36,3.33,1,1.0,10
2,2,37,1,1,2,53,5,2,3,3,2,1,2.0,1.0,4.08,105.44,2.856,1,,10
2,2,39,1,2,2,8,38,4,5,4,1,1,2.0,1.0,4.1,109.54,2.609,1,,10
2,2,40,1,2,3,33,35,3,2,2,2,1,1.0,2.0,2.34,111.88,3.206,0,2.0,10
2,2,41,1,2,4,13,37,2,3,3,2,1,1.0,2.0,2.61,114.49,2.507,0,1.0,10
2,2,42,1,2,5,18,50,3,2,3,1,1,2.0,1.0,4.08,118.57,4.349,1,2.0,10
2,2,43,1,1,1,49,29,5,4,4,2,1,2.0,1.0,4.14,122.71,5.924,1,2.0,10
2,2,44,1,1,2,45,25,4,2,2,2,1,2.0,1.0,3.86,126.57,1.628,1,1.0,10
2,2,45,1,1,3,33,15,2,5,5,2,1,2.0,1.0,4.0,130.57,6.353,1,1.0,10
2,2,47,1,2,1,11,23,4,2,4,1,1,2.0,1.0,3.98,134.55,4.062,1,,10
2,2,48,1,2,2,44,11,4,2,2,2,1,1.0,2.0,1.24,135.79,3.697,0,2.0,10
2,2,49,1,2,3,16,48,3,5,3,1,1,2.0,1.0,4.03,139.82,5.53,1,2.0,10
2,2,50,1,2,4,12,25,3,5,3,1,1,2.0,1.0,3.88,143.7,1.578,1,1.0,10
2,2,51,1,2,5,25,46,2,4,4,2,1,1.0,2.0,2.67,146.37,7.321,0,2.0,10
2,2,52,1,1,1,24,11,4,2,2,2,1,2.0,1.0,3.91,150.28,3.282,1,1.0,10
2,2,53,1,2,1,22,4,3,4,3,1,1,2.0,1.0,4.06,154.34,3.227,1,2.0,10
2,2,54,1,2,2,48,52,3,5,3,1,1,2.0,1.0,4.03,158.37,3.04,1,1.0,10
2,2,56,1,2,4,28,21,2,3,2,1,1,2.0,1.0,3.74,166.0,3.341,1,1.0,10
2,2,57,1,2,5,12,16,4,3,4,1,1,2.0,1.0,3.99,169.99,1.94,1,1.0,10
2,2,58,1,2,6,29,40,3,4,3,1,1,2.0,1.0,3.88,173.87,1.708,1,1.0,10
2,2,59,1,1,1,52,10,4,5,5,2,1,2.0,1.0,4.07,177.94,2.774,1,2.0,10
2,2,60,1,1,2,31,11,4,5,5,2,1,2.0,1.0,4.06,182.0,1.388,1,1.0,10
2,2,61,1,1,3,46,21,3,2,2,2,1,2.0,1.0,4.2,186.2,3.418,1,1.0,10
2,2,62,1,2,1,50,8,5,2,2,2,1,1.0,2.0,2.28,188.48,3.959,0,1.0,10
2,2,63,1,2,2,35,48,3,2,3,1,1,2.0,1.0,3.92,192.4,4.782,1,2.0,10
2,2,64,1,2,3,23,12,4,2,4,1,1,2.0,1.0,4.04,196.44,5.388,1,1.0,10
2,2,65,1,2,4,41,26,2,5,2,1,1,2.0,1.0,3.88,200.32,4.858,1,1.0,10
2,2,66,1,1,1,16,43,5,3,3,2,1,2.0,1.0,4.0,204.32,8.134,1,2.0,10
2,2,67,1,1,2,6,48,4,3,3,2,1,2.0,1.0,3.99,208.31,2.117,1,1.0,10
2,2,68,1,1,3,53,49,2,5,5,2,1,2.0,1.0,4.0,212.31,2.502,1,1.0,10
2,2,69,1,1,4,16,45,5,3,3,2,1,2.0,1.0,3.96,216.27,3.112,1,1.0,10
2,2,70,1,1,5,47,26,2,4,4,2,1,2.0,1.0,4.13,220.4,1.153,1,1.0,10
2,2,71,1,1,6,39,28,3,4,4,2,1,2.0,1.0,3.78,224.18,2.928,1,1.0,10
2,2,72,1,2,1,1,40,4,2,4,1,1,2.0,1.0,4.05,228.23,2.992,1,2.0,10
2,2,73,1,1,1,20,44,2,5,5,2,1,2.0,1.0,4.11,232.34,4.438,1,2.0,10
2,2,74,1,1,2,52,45,2,3,3,2,1,2.0,1.0,4.09,236.43,5.09,1,1.0,10
2,2,75,1,1,3,12,20,5,4,4,2,1,2.0,1.0,4.07,240.5,1.852,1,1.0,10
2,2,76,1,1,4,28,8,4,3,3,2,1,2.0,1.0,4.0,244.5,1.607,1,1.0,10
2,2,77,1,1,5,23,48,2,3,3,2,1,2.0,1.0,4.08,248.58,3.077,1,1.0,10
2,2,78,1,2,1,53,52,5,2,5,1,1,2.0,1.0,4.07,252.65,1.544,1,2.0,10
2,2,79,1,2,2,15,52,2,4,2,1,1,2.0,1.0,3.97,256.62,3.568,1,1.0,10
2,2,80,1,1,1,24,31,4,3,3,2,1,2.0,1.0,3.96,260.58,2.606,1,2.0,10
2,2,81,1,1,2,9,32,3,2,2,2,1,2.0,1.0,3.97,264.55,2.692,1,1.0,10
2,2,82,1,2,1,8,39,5,2,5,1,1,2.0,1.0,3.83,268.38,3.237,1,2.0,10
2,2,83,1,2,2,28,40,5,3,5,1,1,2.0,1.0,3.97,272.35,5.145,1,1.0,10
2,2,84,1,2,3,34,16,5,4,5,1,1,2.0,1.0,4.01,276.36,2.153,1,1.0,10
2,2,1,2,2,1,24,21,2,3,2,1,1,2.0,1.0,4.04,280.4,6.783,1,,10
2,2,2,2,2,2,46,16,3,5,5,2,1,1.0,2.0,2.68,283.08,6.454,0,2.0,10
2,2,3,2,2,3,39,31,4,3,4,1,1,2.0,1.0,3.96,287.04,2.633,1,2.0,10
2,2,4,2,2,4,37,21,4,5,4,1,1,2.0,1.0,4.07,291.11,3.364,1,1.0,10
2,2,5,2,1,1,39,14,2,4,4,2,1,2.0,1.0,4.09,295.2,2.234,1,2.0,10
2,2,6,2,1,2,29,22,5,2,5,1,1,1.0,2.0,2.44,297.64,1.471,0,2.0,10
2,2,7,2,1,3,17,42,5,4,4,2,1,2.0,1.0,3.88,301.52,2.481,1,2.0,10
2,2,8,2,1,4,1,12,5,4,4,2,1,2.0,1.0,4.02,305.54,1.931,1,1.0,10
2,2,9,2,1,5,14,41,2,3,3,2,1,2.0,1.0,4.03,309.57,3.395,1,1.0,10
2,2,10,2,2,1,50,52,5,4,5,1,1,2.0,1.0,3.88,313.45,5.985,1,2.0,10
2,2,11,2,1,1,39,13,5,3,3,2,1,2.0,1.0,3.91,317.36,1.695,1,2.0,10
2,2,12,2,2,1,12,46,5,2,5,1,1,2.0,1.0,4.13,321.49,2.857,1,2.0,10
2,2,13,2,2,2,1,17,2,5,2,1,1,2.0,1.0,3.98,325.47,1.549,1,1.0,10
2,2,14,2,2,3,27,8,4,2,4,1,1,2.0,1.0,4.05,329.52,6.692,1,1.0,10
2,2,15,2,2,4,26,40,5,3,5,1,1,2.0,1.0,4.01,333.53,5.23,1,1.0,10
2,2,16,2,2,5,6,42,4,5,4,1,1,2.0,1.0,3.93,337.46,2.522,1,1.0,10
2,2,17,2,2,6,48,45,5,4,5,1,1,2.0,1.0,3.93,341.39,3.378,1,1.0,10
2,2,18,2,1,1,54,10,4,5,5,2,1,2.0,1.0,4.05,345.44,2.137,1,2.0,10
2,2,19,2,1,2,20,35,2,4,4,2,1,2.0,1.0,3.89,349.33,4.096,1,1.0,10
2,2,20,2,1,3,33,21,4,5,5,2,1,2.0,1.0,4.09,353.42,1.842,1,1.0,10
2,2,21,2,1,4,50,32,2,3,3,2,1,2.0,1.0,4.07,357.49,3.917,1,1.0,10
2,2,22,2,2,1,12,13,3,5,3,1,1,2.0,1.0,3.9,361.39,4.494,1,2.0,10
2,2,23,2,2,2,29,1,3,4,4,2,1,1.0,2.0,1.87,363.26,1.888,0,2.0,10
2,2,24,2,2,3,17,1,3,2,2,2,1,1.0,2.0,1.44,364.7,1.338,0,1.0,10
2,2,25,2,2,4,30,37,2,3,2,1,1,2.0,1.0,3.74,368.44,1.866,1,2.0,10
2,2,26,2,2,5,2,13,5,3,5,1,1,2.0,1.0,4.12,372.56,2.437,1,1.0,10
2,2,27,2,1,1,51,30,3,4,4,2,1,2.0,1.0,3.94,376.5,1.657,1,2.0,10
2,2,28,2,1,2,42,19,4,2,2,2,1,2.0,1.0,4.04,380.54,2.972,1,1.0,10
2,2,29,2,1,3,35,20,4,3,3,2,1,2.0,1.0,4.03,384.57,3.65,1,1.0,10
2,2,30,2,1,4,2,33,2,5,5,2,1,2.0,1.0,4.0,388.57,1.558,1,1.0,10
2,2,31,2,1,5,39,42,3,5,5,2,1,2.0,1.0,3.88,392.45,3.085,1,1.0,10
2,2,32,2,1,6,27,6,3,2,2,2,1,2.0,1.0,3.89,396.34,2.431,1,1.0,10
2,2,33,2,2,1,8,14,3,2,3,1,1,2.0,1.0,3.96,400.3,1.706,1,2.0,10
2,2,34,2,2,2,26,2,2,5,2,1,1,2.0,1.0,3.86,404.16,3.524,1,1.0,10
2,2,35,2,1,1,19,51,2,5,5,2,1,2.0,1.0,3.88,408.04,4.204,1,2.0,10
2,2,36,2,1,2,45,41,2,5,5,2,1,2.0,1.0,4.17,412.21,3.418,1,1.0,10
2,2,37,2,2,1,13,27,3,2,3,1,1,2.0,1.0,4.01,416.22,1.422,1,2.0,10
2,2,38,2,2,2,41,24,2,4,2,1,1,2.0,1.0,3.86,420.08,3.499,1,1.0,10
2,2,39,2,2,3,3,30,2,3,2,1,1,2.0,1.0,4.0,424.08,1.82,1,1.0,10
2,2,40,2,1,1,48,40,2,5,5,2,1,2.0,1.0,3.87,427.95,2.721,1,2.0,10
2,2,41,2,1,2,10,28,2,5,2,1,1,1.0,2.0,1.36,429.31,1.017,0,2.0,10
2,2,42,2,1,3,11,34,3,4,3,1,1,1.0,2.0,1.88,431.19,1.229,0,1.0,10
2,2,43,2,2,1,10,52,3,4,3,1,1,2.0,1.0,4.11,435.3,2.577,1,1.0,10
2,2,44,2,1,1,23,15,5,2,5,1,1,1.0,2.0,2.06,437.36,2.16,0,1.0,10
2,2,45,2,1,2,7,50,3,5,3,1,1,1.0,2.0,2.31,439.67,6.448,0,1.0,10
2,2,46,2,1,3,15,50,5,3,3,2,1,2.0,1.0,3.86,443.53,1.619,1,2.0,10
2,2,47,2,1,4,29,1,2,3,2,1,1,1.0,2.0,1.78,445.31,1.576,0,2.0,10
2,2,48,2,2,1,5,38,3,5,3,1,1,2.0,1.0,3.97,449.28,4.806,1,1.0,10
2,2,49,2,2,2,48,29,5,4,5,1,1,2.0,1.0,3.86,453.14,1.484,1,1.0,10
2,2,50,2,2,3,53,14,4,2,4,1,1,2.0,1.0,3.84,456.98,2.102,1,1.0,10
2,2,51,2,2,4,3,43,4,5,4,1,1,2.0,1.0,4.11,461.09,2.119,1,1.0,10
2,2,52,2,1,1,21,36,3,4,4,2,1,2.0,1.0,4.0,465.09,5.392,1,2.0,10
2,2,53,2,1,2,25,41,2,4,4,2,1,2.0,1.0,3.92,469.01,3.693,1,1.0,10
2,2,54,2,1,3,5,40,3,2,2,2,1,2.0,1.0,4.09,473.1,5.176,1,1.0,10
2,2,55,2,1,4,13,5,4,2,4,1,1,1.0,2.0,2.11,475.21,2.878,0,2.0,10
2,2,56,2,1,5,3,49,2,4,4,2,1,2.0,1.0,3.88,479.09,1.377,1,2.0,10
2,2,57,2,1,6,20,39,3,5,5,2,1,2.0,1.0,4.16,483.25,2.632,1,1.0,10
2,2,58,2,2,1,26,53,5,4,5,1,1,2.0,1.0,4.03,487.28,1.811,1,2.0,10
2,2,59,2,2,2,9,34,4,3,4,1,1,2.0,1.0,4.17,491.45,2.113,1,1.0,10
2,2,60,2,2,3,22,46,4,2,4,1,1,2.0,1.0,4.13,495.58,2.194,1,1.0,10
2,2,61,2,1,1,7,8,2,4,4,2,1,2.0,1.0,3.92,499.5,2.768,1,2.0,10
2,2,62,2,1,2,54,25,3,4,4,2,1,2.0,1.0,3.85,503.35,1.71,1,1.0,10
2,2,63,2,1,3,22,50,5,3,3,2,1,2.0,1.0,3.99,507.34,3.432,1,1.0,10
2,2,64,2,2,1,19,34,4,2,4,1,1,2.0,1.0,3.96,511.3,3.068,1,2.0,10
2,2,65,2,2,2,38,31,2,3,2,1,1,2.0,1.0,3.9,515.2,2.814,1,1.0,10
2,2,66,2,2,3,6,13,5,4,5,1,1,2.0,1.0,4.06,519.26,2.691,1,1.0,10
2,2,67,2,2,4,15,52,5,2,5,1,1,2.0,1.0,4.18,523.44,1.573,1,1.0,10
2,2,68,2,2,5,42,15,4,3,4,1,1,2.0,1.0,3.94,527.38,3.723,1,1.0,10
2,2,69,2,2,6,52,11,4,2,2,2,1,1.0,2.0,1.6,528.98,1.908,0,2.0,10
2,2,70,2,1,1,54,44,4,3,3,2,1,2.0,1.0,3.97,532.95,7.581,1,1.0,10
2,2,71,2,1,2,42,29,3,4,4,2,1,2.0,1.0,4.08,537.03,2.155,1,1.0,10
2,2,72,2,1,3,19,51,3,2,2,2,1,2.0,1.0,3.9,540.93,1.604,1,1.0,10
2,2,73,2,1,4,37,52,4,5,5,2,1,2.0,1.0,3.86,544.79,1.776,1,1.0,10
2,2,74,2,1,5,16,23,5,2,2,2,1,2.0,1.0,3.99,548.78,2.903,1,1.0,10
2,2,75,2,2,1,52,11,5,2,2,2,1,1.0,2.0,1.97,550.75,1.768,0,1.0,10
2,2,76,2,2,2,46,4,3,5,3,1,1,2.0,1.0,4.06,554.81,2.951,1,2.0,10
2,2,77,2,1,1,3,30,4,3,3,2,1,2.0,1.0,3.93,558.74,1.27,1,2.0,10
2,2,78,2,2,1,51,29,3,2,2,2,1,1.0,2.0,1.93,560.67,1.537,0,1.0,10
2,2,79,2,2,2,20,10,5,3,5,1,1,2.0,1.0,3.95,564.62,2.313,1,2.0,10
2,2,80,2,2,3,44,9,5,3,5,1,1,2.0,1.0,3.99,568.61,2.561,1,1.0,10
2,2,81,2,2,4,23,54,4,5,4,1,1,2.0,1.0,4.18,572.79,2.433,1,1.0,10
2,2,82,2,2,5,49,32,2,4,2,1,1,2.0,1.0,3.93,576.72,2.357,1,1.0,10
2,2,83,2,1,1,41,37,4,3,3,2,1,2.0,1.0,3.84,580.56,2.468,1,2.0,10
2,2,84,2,1,2,15,22,5,2,2,2,1,2.0,1.0,4.06,584.62,2.559,1,1.0,10
2,2,1,3,1,1,39,41,5,4,4,2,1,2.0,1.0,3.89,588.51,3.587,1,,10
2,2,2,3,1,2,48,30,3,4,4,2,1,2.0,1.0,4.0,592.51,0.978,1,1.0,10
2,2,3,3,1,3,29,46,2,4,2,1,1,1.0,2.0,1.7,594.21,1.168,0,2.0,10
2,2,4,3,2,1,2,43,4,5,4,1,1,2.0,1.0,4.06,598.27,2.814,1,1.0,10
2,2,5,3,2,2,9,49,2,5,2,1,1,2.0,1.0,4.07,602.34,2.883,1,1.0,10
2,2,6,3,2,3,38,33,4,5,4,1,1,2.0,1.0,3.98,606.32,3.549,1,1.0,10
2,2,7,3,2,4,4,14,5,2,5,1,1,2.0,1.0,3.76,610.08,2.373,1,1.0,10
2,2,8,3,2,5,36,2,2,3,2,1,1,2.0,1.0,4.02,614.1,2.459,1,1.0,10
2,2,9,3,2,6,37,19,4,2,4,1,1,2.0,1.0,4.19,618.29,2.823,1,1.0,10
2,2,10,3,1,1,41,16,2,3,3,2,1,2.0,1.0,4.12,622.41,3.027,1,2.0,10
2,2,11,3,1,2,50,33,3,2,2,2,1,2.0,1.0,3.81,626.22,3.112,1,1.0,10
2,2,12,3,1,3,13,24,5,3,3,2,1,2.0,1.0,3.99,630.21,3.033,1,1.0,10
2,2,13,3,1,4,52,18,3,2,2,2,1,2.0,1.0,3.92,634.13,2.029,1,1.0,10
2,2,14,3,2,1,3,27,5,2,5,1,1,2.0,1.0,3.88,638.01,1.705,1,2.0,10
2,2,15,3,2,2,39,17,3,4,3,1,1,2.0,1.0,3.85,641.86,1.867,1,1.0,10
2,2,16,3,2,3,35,27,4,5,4,1,1,2.0,1.0,4.03,645.89,1.461,1,1.0,10
2,2,17,3,2,4,3,7,4,2,4,1,1,2.0,1.0,3.95,649.84,0.961,1,1.0,10
2,2,18,3,1,1,19,52,4,5,5,2,1,2.0,1.0,4.01,653.85,1.864,1,2.0,10
2,2,19,3,2,1,38,5,2,4,2,1,1,2.0,1.0,3.96,657.81,1.49,1,2.0,10
2,2,20,3,1,1,50,26,2,5,5,2,1,2.0,1.0,3.95,661.76,1.285,1,2.0,10
2,2,21,3,1,2,41,14,4,3,3,2,1,2.0,1.0,4.04,665.8,2.735,1,1.0,10
2,2,22,3,1,3,53,7,5,3,3,2,1,2.0,1.0,4.09,669.89,2.126,1,1.0,10
2,2,23,3,1,4,48,20,3,2,2,2,1,2.0,1.0,4.25,674.14,2.655,1,1.0,10
2,2,24,3,1,5,4,18,5,4,4,2,1,2.0,1.0,3.84,677.98,2.019,1,1.0,10
2,2,25,3,2,1,14,2,5,4,5,1,1,2.0,1.0,3.88,681.86,2.423,1,2.0,10
