participant_id,best_nll,best_initial_guess,best_parameters,best_EV,best_RT,AIC,BIC
70,45.01390098153655,"[0.7178840909212729, 0.16615152743807635, 16.85485546406426, 0.6033779991938508]",[6.45946290e-02 3.30617975e-03 2.39999000e+01 9.08818753e-01],[ 15.25113852 638.02145369],[23.18439341 12.79670503],98.0278019630731,111.98355286769984
71,163.58323492818351,"[4.936257056439659, 0.884609527559909, 5.566610319599825, 0.08214754524856027]",[4.99564881e+00 1.35041270e-01 4.99600669e+00 1.00000000e-04],[17.07596406  7.10572802],[2.85435341 3.63195908],335.16646985636703,349.0723240640931
72,91.92970503095448,"[2.932569506188518, 0.7729852469282589, 3.4335946605440504, 0.2536135984006158]",[1.10288181e-02 1.00000000e-04 3.00000000e-01 9.45183283e-01],[761.33808369  95.09122753],[0.35328263 0.30821996],191.85941006190896,205.7985977958716
73,163.1225216064052,"[1.8958405154856108, 0.2814096985881113, 18.894710642420673, 0.21050869410132078]",[0.16624972 0.9999     0.3        0.62741577],[2.11019600e+00 4.11000003e-08],[4.20778699 5.99166261],334.2450432128104,348.2172889861726
74,151.09211805880494,"[4.070891749273518, 0.7969133187511693, 1.0956795320900063, 0.7618078723387531]",[1.07813214 0.01765254 0.3        0.43758208],[165.81219156  27.5449065 ],[2.8850708  2.71669514],310.1842361176099,324.1729090187827
75,161.61141010827055,"[2.5870940239115208, 0.13821329631983706, 2.519388683436, 0.08501563709313979]",[1.62843227 0.01584159 0.3        0.41614311],[ 43.39969367 159.85949351],[2.59764573 2.56546909],331.2228202165411,345.1950659899033
76,168.46272878798618,"[4.449994710195042, 0.2929145931779684, 0.3570338572452827, 0.16364216280460916]",[0.0449025  0.3330748  0.35703561 0.9999    ],[4.02737424 2.4533123 ],[3.00426791 5.46836402],344.92545757597236,358.9467837197018
77,53.452643868801495,"[2.4863233787428007, 0.03507839037518368, 21.008223651680293, 0.26992859727117197]",[3.46801170e-01 6.01551211e-03 2.39999000e+01 3.23412883e-01],[488.49086406  12.02283402],[ 8.85394723 21.54844687],114.90528773760299,128.92661388133243
78,166.16928817148167,"[1.2391392048150418, 0.5176924264340057, 18.56151846560928, 0.22516968671316515]",[0.06370244 0.9999     0.3        0.054977  ],[1.97000002e+00 4.00000003e-04],[4.68784703 1.27225854],340.33857634296334,354.27776407692596
79,147.33200355389133,"[4.676317350293578, 0.16857019952794428, 9.577719887128227, 0.27430621241263997]",[0.19273327 0.42068853 0.3        0.70075382],[1.84866867 6.10998869],[3.08748906 4.02205205],302.66400710778265,316.6526800089555
80,67.0644647221282,"[4.7935919449341, 0.7042679361494399, 1.912116028607147, 0.4008807599273655]",[ 0.07934123  0.091336   23.9999      0.96563101],[43.6541328   0.16121472],[3.92696736 3.13852454],142.1289294442564,156.08468034888315
81,166.17630869860753,"[2.2655803082092163, 0.18853854339452425, 0.40820699451533043, 0.6236710512926609]",[1.7365628  0.0055731  0.3        0.44308937],[274.91981797 129.98296376],[2.45041572 2.21352866],340.35261739721506,354.39017074372697
82,81.26881507408578,"[1.8863622160818936, 0.20003990809801983, 5.783849451879151, 0.9772897078809395]",[0.32078587 0.26485591 0.3        0.82488366],[ 0.33313908 15.03866137],[2.26517384 3.7407869 ],170.53763014817156,184.4933810527983
83,166.05276275915645,"[1.4793148335404331, 0.26856540099519804, 11.07550639572164, 0.8440570344026305]",[1.32210371e-01 3.99902892e-02 1.76035489e+01 1.00000000e-04],[30.96472124 33.59272098],[4.06468776 6.06754086],340.1055255183129,354.06127642293967
84,163.71998533882723,"[0.7770053436042506, 0.13747070012825524, 19.22868955600053, 0.5588346794836709]",[0.11240046 0.71628807 0.3        0.9999    ],[5.00457006 0.13079196],[1.51115743 3.62305421],335.43997067765446,349.4612968213839
85,168.02264529123462,"[3.6432298769870077, 0.20666012637133246, 14.089321308385617, 0.659547564631722]",[1.28393721e+00 4.07275341e-04 1.68183262e+01 1.16098541e-01],[372.85121321 286.6484791 ],[16.33360483 16.11161156],344.04529058246925,358.09900556712915
86,159.0324639586481,"[3.0114657235988793, 0.025036550412004185, 7.848220028863545, 0.3043420869426315]",[3.44648503e+00 2.12494985e-04 6.18483909e+00 4.60014629e-01],[596.4635099  171.49933325],[6.10834595 6.14259934],326.0649279172962,340.0371736906584
87,118.85560177625156,"[0.7470401124027439, 0.8677423893690216, 19.927690632032782, 0.3018984474994072]",[ 0.14780408  0.11692877 17.32351368  0.5260715 ],[ 4.28062236 26.21860889],[3.19813023 3.10647552],245.71120355250312,259.6337592458711
88,161.39800058940133,"[3.378106033985783, 0.2900747269203807, 5.126399516483206, 0.7802401880191278]",[1.71797889e+00 9.98316610e-04 3.00000000e-01 2.48485370e-01],[203.33066736 426.91162381],[0.80148994 0.8699855 ],330.79600117880267,344.6513283989051
89,89.29443151559511,"[2.801395434515557, 0.36477434691188065, 5.602536483770848, 0.05193338982610231]",[ 3.97766258  0.01611694 11.2272884   0.19125773],[ 21.61736727 110.33141618],[7.40830732 3.55654365],186.58886303119021,200.37581251785545
90,111.51763143327034,"[0.9844085672836949, 0.3277206640548204, 8.31626491248, 0.22599023384397068]",[1.55708157e-01 3.01938497e-02 2.39999000e+01 1.00000000e-04],[27.84260787 52.23162736],[9.31754891 3.0929377 ],231.03526286654068,245.04029570871958
91,142.67342438586925,"[2.1681144079822494, 0.9873248233993627, 7.613122030362759, 0.16855640114882237]",[0.25440317 0.9999     0.3        0.92880493],[2.19000000e-04 3.48000004e+00],[3.26487639 3.3879882 ],293.3468487717385,307.3025996763653
92,166.10832376212375,"[2.4875021592086597, 0.29905403134452246, 2.635078668901546, 0.48881165203659294]",[7.25391013e-02 4.22342189e-01 2.39999000e+01 1.00000000e-04],[3.40402585 0.97391689],[2.72448869 3.12043514],340.2166475242475,354.2053204254203
